observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,35744036357755.14,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,25093658158920.08,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,7589589067262.907,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3396599673305.2617,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,20041777984188.68,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,11713148177779.371,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,43882119765092.89,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,27122352283135.49,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,51981084496562.61,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,32841297713360.68,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,36201482301352.26,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,19835753307929.836,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,247262146085599.97,INR,MOSPIFirstAdvanceEstimates,P1Y
2023,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,145186733286633.3,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,39454114213767.516,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,21194491346898.113,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,4752017693859.038,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3368594732722.192,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,32379954891279.324,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,23702880118811.727,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,5333710274390.906,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3322346082648.5146,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,16865869133248.248,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,10474481549858.377,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,35608641153172.84,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,24703200732370.36,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,44040861524195.414,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,29881305958057.723,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,31930237734009.09,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,18577305638574.414,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,210365406617922.38,INR,MOSPIFirstAdvanceEstimates,P1Y
2022,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,135224606159941.42,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,34948230000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,20139270000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2942490000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3116210000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,25537080000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,20989120000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,4771110000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3171250000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,12137170000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,9032430000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,27111240000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,20261280000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,38963950000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,28918110000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,29357150000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,17764080000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,175768420000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2021,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,123391750000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,30471870000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,19076050000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,4034360000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3761190000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,28829580000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,23741760000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,5029170000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3019660000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,14398920000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,10872100000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,33912780000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,26160950000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,39449790000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,30274070000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,28895460000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,18498030000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,185021930000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2020,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,135403800000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,26924330000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,18428730000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,4573010000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3851350000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,28539860000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,23462160000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,4526830000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2871090000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,12786170000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,10113220000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,31577090000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,24676220000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,35557800000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,27759700000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,25128570000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,16925300000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,169613650000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2019,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,128087780000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,24385460000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,17323710000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3418430000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3399720000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,24221010000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,21123450000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3682690000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2586720000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,11096080000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,9270850000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,28257080000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,23298010000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,31861150000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,26066020000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,22054630000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,15644730000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,148976530000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2018,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,118713200000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,23182390000000,INR,MOSPIFirstAdvanceEstimates,P1Y
