observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2025,wikidataId/Q1191,dcid:Count_Person_Urban_Male,33349000,,NITIIndiaProjection,
2025,wikidataId/Q1193,dcid:Count_Person_Urban,1092000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1193,dcid:Count_Person_Urban_Female,553000,,NITIIndiaProjection,
2025,wikidataId/Q1193,dcid:Count_Person_Urban_Male,539000,,NITIIndiaProjection,
2025,wikidataId/Q1195,dcid:Count_Person_Urban,712000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1195,dcid:Count_Person_Urban_Female,356000,,NITIIndiaProjection,
2025,wikidataId/Q1195,dcid:Count_Person_Urban_Male,356000,,NITIIndiaProjection,
2025,wikidataId/Q1502,dcid:Count_Person_Urban,705000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1502,dcid:Count_Person_Urban_Female,352000,,NITIIndiaProjection,
2025,wikidataId/Q1502,dcid:Count_Person_Urban_Male,353000,,NITIIndiaProjection,
2025,wikidataId/Q1599,dcid:Count_Person_Urban,1132000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1599,dcid:Count_Person_Urban_Female,539000,,NITIIndiaProjection,
2025,wikidataId/Q1599,dcid:Count_Person_Urban_Male,593000,,NITIIndiaProjection,
2025,wikidataId/Q22048,dcid:Count_Person_Urban,9077000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q22048,dcid:Count_Person_Urban_Female,4379000,,NITIIndiaProjection,
2025,wikidataId/Q22048,dcid:Count_Person_Urban_Male,4698000,,NITIIndiaProjection,
2025,wikidataId/Q66743,dcid:Count_Person_Urban,1229000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q66743,dcid:Count_Person_Urban_Female,627000,,NITIIndiaProjection,
2025,wikidataId/Q66743,dcid:Count_Person_Urban_Male,602000,,NITIIndiaProjection,
2025,wikidataId/Q22424,dcid:Count_Person_Urban,13359000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q22424,dcid:Count_Person_Urban_Female,6234000,,NITIIndiaProjection,
2025,wikidataId/Q22424,dcid:Count_Person_Urban_Male,7125000,,NITIIndiaProjection,
2025,wikidataId/Q1437,dcid:Count_Person_Urban,22468000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1437,dcid:Count_Person_Urban_Female,10729000,,NITIIndiaProjection,
2025,wikidataId/Q1437,dcid:Count_Person_Urban_Male,11739000,,NITIIndiaProjection,
2025,wikidataId/Q1505,dcid:Count_Person_Urban,383000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1505,dcid:Count_Person_Urban_Female,183000,,NITIIndiaProjection,
2025,wikidataId/Q1505,dcid:Count_Person_Urban_Male,200000,,NITIIndiaProjection,
2025,wikidataId/Q1445,dcid:Count_Person_Urban,42472000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1445,dcid:Count_Person_Urban_Female,21236000,,NITIIndiaProjection,
2025,wikidataId/Q1445,dcid:Count_Person_Urban_Male,21236000,,NITIIndiaProjection,
2025,wikidataId/Q677037,dcid:Count_Person_Urban,19077000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q677037,dcid:Count_Person_Urban_Female,9476000,,NITIIndiaProjection,
2025,wikidataId/Q677037,dcid:Count_Person_Urban_Male,9601000,,NITIIndiaProjection,
2025,wikidataId/Q77997266,dcid:Count_Person_Urban,1260000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q77997266,dcid:Count_Person_Urban_Female,409000,,NITIIndiaProjection,
2025,wikidataId/Q77997266,dcid:Count_Person_Urban_Male,851000,,NITIIndiaProjection,
2025,wikidataId/Q1363,dcid:Count_Person_Urban,1787000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1363,dcid:Count_Person_Urban_Female,881000,,NITIIndiaProjection,
2025,wikidataId/Q1363,dcid:Count_Person_Urban_Male,906000,,NITIIndiaProjection,
2025,wikidataId/Q1498,dcid:Count_Person_Urban,59007000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1498,dcid:Count_Person_Urban_Female,27852000,,NITIIndiaProjection,
2025,wikidataId/Q1498,dcid:Count_Person_Urban_Male,31155000,,NITIIndiaProjection,
2025,wikidataId/Q1499,dcid:Count_Person_Urban,4431000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1499,dcid:Count_Person_Urban_Female,2079000,,NITIIndiaProjection,
2025,wikidataId/Q1499,dcid:Count_Person_Urban_Male,2352000,,NITIIndiaProjection,
2025,wikidataId/Q1356,dcid:Count_Person_Urban,37995000,,dcs:dcAggregate/NITIIndiaProjection,
2025,wikidataId/Q1356,dcid:Count_Person_Urban_Female,18450000,,NITIIndiaProjection,
2025,wikidataId/Q1356,dcid:Count_Person_Urban_Male,19545000,,NITIIndiaProjection,
2024,country/IND,dcid:Count_Person_Urban,500730000,,dcs:dcAggregate/NITIIndiaProjection,
2024,country/IND,dcid:Count_Person_Urban_Female,241237000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q40888,dcid:Count_Person_Urban,182000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q40888,dcid:Count_Person_Urban_Female,85000,,NITIIndiaProjection,
2024,country/IND,dcid:Count_Person_Urban_Male,259493000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q40888,dcid:Count_Person_Urban_Male,97000,,NITIIndiaProjection,
2024,wikidataId/Q1159,dcid:Count_Person_Urban,20009000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1159,dcid:Count_Person_Urban_Female,9939000,,NITIIndiaProjection,
2024,wikidataId/Q1159,dcid:Count_Person_Urban_Male,10070000,,NITIIndiaProjection,
2024,wikidataId/Q1162,dcid:Count_Person_Urban,412000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1162,dcid:Count_Person_Urban_Female,194000,,NITIIndiaProjection,
2024,wikidataId/Q1162,dcid:Count_Person_Urban_Male,218000,,NITIIndiaProjection,
2024,wikidataId/Q1164,dcid:Count_Person_Urban,5710000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1164,dcid:Count_Person_Urban_Female,2776000,,NITIIndiaProjection,
2024,wikidataId/Q1164,dcid:Count_Person_Urban_Male,2934000,,NITIIndiaProjection,
2024,wikidataId/Q1165,dcid:Count_Person_Urban,16084000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1165,dcid:Count_Person_Urban_Female,7596000,,NITIIndiaProjection,
2024,wikidataId/Q1165,dcid:Count_Person_Urban_Male,8488000,,NITIIndiaProjection,
2024,wikidataId/Q120971341,dcid:Count_Person_Urban,1250000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q120971341,dcid:Count_Person_Urban_Female,564000,,NITIIndiaProjection,
2024,wikidataId/Q120971341,dcid:Count_Person_Urban_Male,686000,,NITIIndiaProjection,
