observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2024,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,20217984602787.594,INR,MOSPIProvisionalEstimates,P1Y
2024,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,267621471769613.2,INR,MOSPIProvisionalEstimates,P1Y
2024,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,158737506973428.25,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,45575987464639.23,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,22342688616605.242,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,5835354468822.419,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3247076871425.897,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,36361712751883.086,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,26170594832904.01,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,7415396970608.26,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3444178500050.5234,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,20275450645735.223,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,12423544001518.188,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,44481558147754.35,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,28001119691125.996,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,53001466663959.36,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,33203050962155.797,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,34481780588164.156,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,18816146755464.17,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,247428707701566.06,INR,MOSPIProvisionalEstimates,P1Y
2023,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,147648400231249.84,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,39800672140017.695,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,21096965700540.434,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,5130756576505.948,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3279838279470.1147,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,33073149665461.766,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,24708223568121.44,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,5866791124582.537,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3115980237933.6323,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,17190976804548.117,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,10735949754372.672,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,35288957997255.195,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,23856046931891.766,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,45433031641126.08,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,30873598598917.36,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,31709655728883.008,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,18388136935315.51,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,213493991678380.34,INR,MOSPIProvisionalEstimates,P1Y
2022,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,136054740006562.92,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,36165230183556.46,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,20400791946334,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2921202901292.6,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2946442633900.4272,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,25857402379342.36,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,21070676698936.02,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,4844769878795,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3062537811754.424,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,12820480161595.133,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,9463961904805.031,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,29414769177462.39,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,22083877521112.332,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,39507857467451.97,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,28728153115387.184,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,27619957685944.383,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,16777856344422.041,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,179151669835440.28,INR,MOSPIProvisionalEstimates,P1Y
2021,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,124534297976651.47,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,32574430000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,19481100000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3931020000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3556800000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,27755870000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,23172800000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,4865160000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3088320000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,13848950000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,10332760000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,33166530000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,25779450000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,38425240000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,29156800000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,28865170000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,18443160000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,183432370000000,INR,MOSPIProvisionalEstimates,P1Y
2020,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,133011200000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,27758520000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,18556320000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,4101510000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3705640000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,28182180000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,23280400000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,4798710000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2864270000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,13762930000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,10539010000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,31517090000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,24711280000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,36663260000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,28463930000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,25213950000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,16948510000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,171998150000000,INR,MOSPIProvisionalEstimates,P1Y
2019,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,129069360000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,25947290000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,17745730000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3746890000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3819650000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,25303110000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,21662670000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3876940000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2624960000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,11189460000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,9284840000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,28097480000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,23076840000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,31645470000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,25999270000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,22017070000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,15547590000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,151823710000000,INR,MOSPIProvisionalEstimates,P1Y
2018,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,119761550000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,23720850000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,16961750000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3019210000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3304850000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,22574130000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,20199270000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3424220000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2405900000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,10413430000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,8946680000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,25199990000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,21439560000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,28890480000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,24296380000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,19456830000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,14300020000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,136699140000000,INR,MOSPIProvisionalEstimates,P1Y
2017,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,111854400000000,INR,MOSPIProvisionalEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,20930810000000,INR,MOSPIProvisionalEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,16040440000000,INR,MOSPIProvisionalEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3186720000000,INR,MOSPIProvisionalEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3183770000000,INR,MOSPIProvisionalEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,19943300000000,INR,MOSPIProvisionalEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,18219260000000,INR,MOSPIProvisionalEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3201860000000,INR,MOSPIProvisionalEstimates,P1Y
